source_system,source_record_id,date_id,customer_id,product_id,billing_cycle,amount_lcy,currency_code,country,ingest_batch_id
csv,fact_subscription_revenue.csv:3371,20240201,CUST-0121,PROD-005,monthly,59.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3372,20240301,CUST-0121,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3373,20240301,CUST-0121,PROD-005,monthly,59.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3374,20240401,CUST-0121,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3375,20240401,CUST-0121,PROD-005,monthly,59.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3376,20240501,CUST-0121,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3377,20240501,CUST-0121,PROD-005,monthly,59.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3378,20240601,CUST-0121,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3379,20240601,CUST-0121,PROD-005,monthly,59.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3380,20240701,CUST-0121,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3381,20240701,CUST-0121,PROD-005,monthly,59.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3382,20240801,CUST-0121,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3383,20240801,CUST-0121,PROD-005,monthly,59.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3384,20240901,CUST-0121,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3385,20240901,CUST-0121,PROD-005,monthly,59.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3386,20241001,CUST-0121,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3387,20241001,CUST-0121,PROD-005,monthly,59.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3388,20241101,CUST-0121,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3389,20241101,CUST-0121,PROD-005,monthly,59.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3390,20241201,CUST-0121,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3391,20241201,CUST-0121,PROD-005,monthly,59.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3392,20230401,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3393,20230401,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3394,20230401,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3395,20230501,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3396,20230501,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3397,20230501,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3398,20230601,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3399,20230601,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3400,20230601,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3401,20230701,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3402,20230701,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3403,20230701,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3404,20230801,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3405,20230801,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3406,20230801,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3407,20230901,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3408,20230901,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3409,20230901,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3410,20231001,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3411,20231001,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3412,20231001,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3413,20231101,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3414,20231101,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3415,20231101,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3416,20231201,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3417,20231201,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3418,20231201,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3419,20240101,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3420,20240101,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3421,20240101,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3422,20240201,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3423,20240201,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3424,20240201,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3425,20240301,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3426,20240301,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3427,20240301,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3428,20240401,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3429,20240401,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3430,20240401,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3431,20240501,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3432,20240501,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3433,20240501,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3434,20240601,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3435,20240601,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3436,20240601,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3437,20240701,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3438,20240701,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3439,20240701,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3440,20240801,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3441,20240801,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3442,20240801,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3443,20240901,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3444,20240901,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3445,20240901,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3446,20241001,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3447,20241001,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3448,20241001,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3449,20241101,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3450,20241101,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3451,20241101,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3452,20241201,CUST-0122,PROD-001,monthly,27.39,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3453,20241201,CUST-0122,PROD-003,monthly,54.79,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3454,20241201,CUST-0122,PROD-005,monthly,82.19,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3455,20231101,CUST-0123,PROD-001,monthly,18.59,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3456,20231101,CUST-0123,PROD-002,monthly,27.89,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3457,20231101,CUST-0123,PROD-004,monthly,46.49,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3458,20231201,CUST-0123,PROD-001,monthly,18.59,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3459,20231201,CUST-0123,PROD-002,monthly,27.89,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3460,20231201,CUST-0123,PROD-004,monthly,46.49,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3461,20240101,CUST-0123,PROD-001,monthly,18.59,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3462,20240101,CUST-0123,PROD-002,monthly,27.89,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3463,20240101,CUST-0123,PROD-004,monthly,46.49,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3464,20240201,CUST-0123,PROD-001,monthly,18.59,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3465,20240201,CUST-0123,PROD-002,monthly,27.89,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3466,20240201,CUST-0123,PROD-004,monthly,46.49,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3467,20240301,CUST-0123,PROD-001,monthly,18.59,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3468,20240301,CUST-0123,PROD-002,monthly,27.89,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3469,20240301,CUST-0123,PROD-004,monthly,46.49,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3470,20240401,CUST-0123,PROD-001,monthly,18.59,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3471,20240401,CUST-0123,PROD-002,monthly,27.89,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3472,20240401,CUST-0123,PROD-004,monthly,46.49,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3473,20240501,CUST-0123,PROD-001,monthly,18.59,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3474,20240501,CUST-0123,PROD-002,monthly,27.89,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3475,20240501,CUST-0123,PROD-004,monthly,46.49,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3476,20240601,CUST-0123,PROD-001,monthly,18.59,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3477,20240601,CUST-0123,PROD-002,monthly,27.89,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3478,20240601,CUST-0123,PROD-004,monthly,46.49,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3479,20240701,CUST-0123,PROD-001,monthly,18.59,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3480,20240701,CUST-0123,PROD-002,monthly,27.89,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3481,20240701,CUST-0123,PROD-004,monthly,46.49,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3482,20240801,CUST-0123,PROD-001,monthly,18.59,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3483,20240801,CUST-0123,PROD-002,monthly,27.89,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3484,20240801,CUST-0123,PROD-004,monthly,46.49,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3485,20240901,CUST-0123,PROD-001,monthly,18.59,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3486,20240901,CUST-0123,PROD-002,monthly,27.89,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3487,20240901,CUST-0123,PROD-004,monthly,46.49,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3488,20241001,CUST-0123,PROD-001,monthly,18.59,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3489,20241001,CUST-0123,PROD-002,monthly,27.89,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3490,20241001,CUST-0123,PROD-004,monthly,46.49,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3491,20241101,CUST-0123,PROD-001,monthly,18.59,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3492,20241101,CUST-0123,PROD-002,monthly,27.89,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3493,20241101,CUST-0123,PROD-004,monthly,46.49,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3494,20241201,CUST-0123,PROD-001,monthly,18.59,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3495,20241201,CUST-0123,PROD-002,monthly,27.89,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3496,20241201,CUST-0123,PROD-004,monthly,46.49,EUR,Italy,batch-001
csv,fact_subscription_revenue.csv:3497,20230616,CUST-0124,PROD-003,annual,399.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3498,20230616,CUST-0124,PROD-005,monthly,59.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3499,20230716,CUST-0124,PROD-005,monthly,59.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3500,20230816,CUST-0124,PROD-005,monthly,59.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3501,20230916,CUST-0124,PROD-005,monthly,59.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3502,20231016,CUST-0124,PROD-005,monthly,59.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3503,20231116,CUST-0124,PROD-005,monthly,59.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3504,20231216,CUST-0124,PROD-005,monthly,59.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3505,20240128,CUST-0125,PROD-001,monthly,18.59,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3506,20240128,CUST-0125,PROD-002,monthly,27.89,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3507,20240128,CUST-0125,PROD-003,monthly,37.19,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3508,20240128,CUST-0125,PROD-004,monthly,46.49,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3509,20240228,CUST-0125,PROD-001,monthly,18.59,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3510,20240228,CUST-0125,PROD-002,monthly,27.89,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3511,20240228,CUST-0125,PROD-003,monthly,37.19,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3512,20240228,CUST-0125,PROD-004,monthly,46.49,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3513,20240328,CUST-0125,PROD-001,monthly,18.59,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3514,20240328,CUST-0125,PROD-002,monthly,27.89,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3515,20240328,CUST-0125,PROD-003,monthly,37.19,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3516,20240328,CUST-0125,PROD-004,monthly,46.49,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3517,20240428,CUST-0125,PROD-001,monthly,18.59,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3518,20240428,CUST-0125,PROD-002,monthly,27.89,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3519,20240428,CUST-0125,PROD-003,monthly,37.19,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3520,20240428,CUST-0125,PROD-004,monthly,46.49,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3521,20240528,CUST-0125,PROD-001,monthly,18.59,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3522,20240528,CUST-0125,PROD-002,monthly,27.89,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3523,20240528,CUST-0125,PROD-003,monthly,37.19,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3524,20240528,CUST-0125,PROD-004,monthly,46.49,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3525,20240628,CUST-0125,PROD-001,monthly,18.59,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3526,20240628,CUST-0125,PROD-002,monthly,27.89,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3527,20240628,CUST-0125,PROD-003,monthly,37.19,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3528,20240628,CUST-0125,PROD-004,monthly,46.49,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3529,20240728,CUST-0125,PROD-001,monthly,18.59,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3530,20240728,CUST-0125,PROD-002,monthly,27.89,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3531,20240728,CUST-0125,PROD-003,monthly,37.19,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3532,20240728,CUST-0125,PROD-004,monthly,46.49,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3533,20240828,CUST-0125,PROD-001,monthly,18.59,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3534,20240828,CUST-0125,PROD-002,monthly,27.89,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3535,20240828,CUST-0125,PROD-003,monthly,37.19,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3536,20240828,CUST-0125,PROD-004,monthly,46.49,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3537,20240928,CUST-0125,PROD-001,monthly,18.59,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3538,20240928,CUST-0125,PROD-002,monthly,27.89,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3539,20240928,CUST-0125,PROD-003,monthly,37.19,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3540,20240928,CUST-0125,PROD-004,monthly,46.49,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3541,20241028,CUST-0125,PROD-001,monthly,18.59,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3542,20241028,CUST-0125,PROD-002,monthly,27.89,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3543,20241028,CUST-0125,PROD-003,monthly,37.19,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3544,20241028,CUST-0125,PROD-004,monthly,46.49,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3545,20241128,CUST-0125,PROD-001,monthly,18.59,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3546,20241128,CUST-0125,PROD-002,monthly,27.89,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3547,20241128,CUST-0125,PROD-003,monthly,37.19,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3548,20241128,CUST-0125,PROD-004,monthly,46.49,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3549,20241228,CUST-0125,PROD-001,monthly,18.59,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3550,20241228,CUST-0125,PROD-002,monthly,27.89,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3551,20241228,CUST-0125,PROD-003,monthly,37.19,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3552,20241228,CUST-0125,PROD-004,monthly,46.49,EUR,Ireland,batch-001
csv,fact_subscription_revenue.csv:3553,20230820,CUST-0126,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3554,20230820,CUST-0126,PROD-005,annual,821.99,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3555,20230920,CUST-0126,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3556,20231020,CUST-0126,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3557,20231120,CUST-0126,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3558,20231220,CUST-0126,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3559,20240120,CUST-0126,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3560,20240220,CUST-0126,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3561,20240320,CUST-0126,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3562,20240420,CUST-0126,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3563,20240520,CUST-0126,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3564,20240620,CUST-0126,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3565,20240720,CUST-0126,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3566,20240820,CUST-0126,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3567,20240820,CUST-0126,PROD-005,annual,821.99,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3568,20240920,CUST-0126,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3569,20241020,CUST-0126,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3570,20241120,CUST-0126,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3571,20241220,CUST-0126,PROD-002,monthly,41.09,CAD,Canada,batch-001
csv,fact_subscription_revenue.csv:3572,20230327,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3573,20230327,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3574,20230327,CUST-0127,PROD-004,annual,499.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3575,20230427,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3576,20230427,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3577,20230527,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3578,20230527,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3579,20230627,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3580,20230627,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3581,20230727,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3582,20230727,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3583,20230827,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3584,20230827,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3585,20230927,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3586,20230927,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3587,20231027,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3588,20231027,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3589,20231127,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3590,20231127,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3591,20231227,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3592,20231227,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3593,20240127,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3594,20240127,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3595,20240227,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3596,20240227,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3597,20240327,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3598,20240327,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3599,20240327,CUST-0127,PROD-004,annual,499.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3600,20240427,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3601,20240427,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3602,20240527,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3603,20240527,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3604,20240627,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3605,20240627,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3606,20240727,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3607,20240727,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3608,20240827,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3609,20240827,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3610,20240927,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3611,20240927,CUST-0127,PROD-003,monthly,39.99,USD,USA,batch-001
csv,fact_subscription_revenue.csv:3612,20241027,CUST-0127,PROD-001,monthly,19.99,USD,USA,batch-001
